[2023-05-07 22:24:34,641] Register - Step 01: Navigate to 'Register' Page
[2023-05-15 01:07:36,575]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:07:36,575] My_Account_02 - Step 20: Verify value text of Country 
[2023-05-15 01:07:36,620]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:07:36,620] My_Account_02 - Step 22: Verify value text of City and Zip
[2023-05-15 01:07:36,684]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:07:36,684] My_Account_02 - Step 23: Verify value text of Address1
[2023-05-15 01:07:36,731]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:07:36,731] My_Account_02 - Step 24: Verify value text of Address2
[2023-05-15 01:07:36,792]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:07:36,792] My_Account_02 - Step 26: Verify value text of Phone number 
[2023-05-15 01:07:36,837]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:07:36,837] My_Account_02 - Step 27: Verify value text of Fax number
[2023-05-15 01:07:36,885]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:07:36,888] OS name = windows 10
[2023-05-15 01:07:36,888] Driver instance name = firefoxdriver: firefox on windows (a3d9437d-9c34-4daa-8a77-fead1bbe82ce)
[2023-05-15 01:11:48,908] Register_01 - Step 01: Click to 'Register' link
[2023-05-15 01:11:50,275] Register_01 - Step 02: Click to 'Register' button
[2023-05-15 01:11:50,705] Register - Step 03: Verify error message at FirstName textbox is displayed
[2023-05-15 01:11:50,774]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:11:50,774] Register - Step 04: Verify error message at LastName textbox is displayed
[2023-05-15 01:11:50,837]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:11:50,837] Register - Step 05: Verify error message at Email textbox is displayed
[2023-05-15 01:11:50,900]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:11:50,900] Register - Step 06: Verify error message at Password textbox is displayed
[2023-05-15 01:11:50,960]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:11:50,961] Register - Step 07: Verify error message at  Confirm Password textbox is displayed
[2023-05-15 01:11:51,023]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:11:51,028] Register_02 - Step 01: Click to Register link
[2023-05-15 01:11:51,505] Register_02 - Step 02: Enter to FirstName textbox with value automation
[2023-05-15 01:11:51,653] Register_02 - Step 03: Enter to LastName textbox with value FC
[2023-05-15 01:11:51,790] Register_02 - Step 04: Enter to Invalid Email textbox with value abc@123
[2023-05-15 01:11:51,909] Register_02 - Step 05: Enter to Password textbox with value abc1234
[2023-05-15 01:11:52,018] Register_02 - Step 06: Enter to Confirm Password textbox with value abc1234
[2023-05-15 01:11:52,124] Register_02 - Step 06: Click to 'Register' button
[2023-05-15 01:11:52,649] Register_02 - Step 05: Verify error message at Email textbox is displayed
[2023-05-15 01:11:52,750]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:11:52,754] Register_03 - Step 01: Navigate to 'Register' Page
[2023-05-15 01:11:53,220] Register_03 - Step 02: Enter to Firstname textbox with value is'automation'
[2023-05-15 01:11:53,366] Register_03 - Step 03: Enter to Lastname textbox with value is'FC'
[2023-05-15 01:11:53,477] Register_03 - Step 04: Enter to Email textbox with value is'abc3874@gmail.com'
[2023-05-15 01:11:53,606] Register_03 - Step 05: Enter to Password textbox with value is'abc1234'
[2023-05-15 01:11:53,703] Register_03 - Step 06: Enter to ConfirmPassword textbox with value is'abc1234'
[2023-05-15 01:11:53,807] Register_03 - Step 07: Click to 'Register' button
[2023-05-15 01:11:54,595] Register_03 - Step 08: Verify Register success message is displayed
[2023-05-15 01:11:54,722]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:11:54,725] Register_04 - Step 01: Navigate to 'Register' Page
[2023-05-15 01:11:55,187] Register_04 - Step 02: Enter to FirstName textbox with value automation
[2023-05-15 01:11:55,335] Register_04 - Step 03: Enter to LastName textbox with value FC
[2023-05-15 01:11:55,454] Register_04 - Step 04: Enter to Existing  Email textbox with value abc3874@gmail.com
[2023-05-15 01:11:55,555] Register_04 - Step 05: Enter to Password textbox with value abc1234
[2023-05-15 01:11:55,655] Register_04 - Step 06: Enter to Confirm Password textbox with value abc1234
[2023-05-15 01:11:55,758] Register_04 - Step 06: Click to 'Register' button
[2023-05-15 01:11:56,241] Register_04 - Step 05: Verify error existing Email message is displayed
[2023-05-15 01:11:56,350]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:11:56,354] Register_05 - Step 01: Navigate to 'Register' Page
[2023-05-15 01:11:56,867] Register_05 - Step 02: Enter to FirstName textbox with value automation
[2023-05-15 01:11:57,074] Register_05 - Step 03: Enter to LastName textbox with value FC
[2023-05-15 01:11:57,335] Register_05 - Step 04: Enter to Existing  Email textbox with value abc3874@gmail.com
[2023-05-15 01:11:57,472] Register_05 - Step 05: Enter to Password textbox with value 1234
[2023-05-15 01:11:57,574] Register_05 - Step 06: Enter to Confirm Password textbox with value 1234
[2023-05-15 01:11:57,674] Register_05 - Step 06: Click to 'Register' button
[2023-05-15 01:11:58,467] Register_05 - Step 05: Verify error message at Password textbox is displayed
[2023-05-15 01:11:58,523]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:11:58,525] Register_06 - Step 01: Navigate to 'Register' Page
[2023-05-15 01:11:59,304] Register_06 - Step 02: Enter to FirstName textbox with value automation
[2023-05-15 01:11:59,407] Register_06 - Step 03: Enter to LastName textbox with value FC
[2023-05-15 01:11:59,484] Register_06 - Step 04: Enter to Existing  Email textbox with value abc3874@gmail.com
[2023-05-15 01:11:59,585] Register_06 - Step 05: Enter to Password textbox with value abc1234
[2023-05-15 01:11:59,684] Register_06 - Step 06: Enter to Confirm Password textbox with value 1234
[2023-05-15 01:11:59,778] Register_06 - Step 06: Click to 'Register' button
[2023-05-15 01:12:00,527] Register_06 - Step 05: Verify error message at Confirm Password textbox is displayed
[2023-05-15 01:12:27,649] OS name = windows 10
[2023-05-15 01:12:27,650] Driver instance name = firefoxdriver: firefox on windows (2971a706-995c-4c59-9961-418aa7913b33)
[2023-05-15 01:12:27,663] Tried to run command without establishing a connection
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'DESKTOP-5A2TKGA', ip: '192.168.30.102', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '11.0.14'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 113.0, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20230504192738, moz:geckodriverVersion: 0.33.0, moz:headless: false, moz:platformVersion: 10.0, moz:processID: 16788, moz:profile: C:\Users\DELL\AppData\Local..., moz:shutdownTimeout: 60000, moz:useNonSpecCompliantPointerOrigin: false, moz:webdriverClick: true, moz:windowless: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify}
Session ID: 2971a706-995c-4c59-9961-418aa7913b33
[2023-05-15 01:12:33,013] Pre-condition - Step 01: Navigate to 'Register' Page
[2023-05-15 01:12:33,698] OS name = windows 10
[2023-05-15 01:12:33,698] Driver instance name = firefoxdriver: firefox on windows (ad3140f9-7aef-48a6-88ee-381654d5b2ba)
[2023-05-15 01:12:33,712] Tried to run command without establishing a connection
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'DESKTOP-5A2TKGA', ip: '192.168.30.102', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '11.0.14'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 113.0, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20230504192738, moz:geckodriverVersion: 0.33.0, moz:headless: false, moz:platformVersion: 10.0, moz:processID: 8048, moz:profile: C:\Users\DELL\AppData\Local..., moz:shutdownTimeout: 60000, moz:useNonSpecCompliantPointerOrigin: false, moz:webdriverClick: true, moz:windowless: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify}
Session ID: ad3140f9-7aef-48a6-88ee-381654d5b2ba
[2023-05-15 01:12:39,711] Pre-condition - Step 01: Click to 'Login' link
[2023-05-15 01:12:40,359] Pre-condition - Step 02: Add cookie and reload
[2023-05-15 01:12:43,601] OS name = windows 10
[2023-05-15 01:12:43,602] Driver instance name = firefoxdriver: firefox on windows (bae7f325-645a-4e3c-8547-61e259b8bf7b)
[2023-05-15 01:12:43,614] Tried to run command without establishing a connection
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'DESKTOP-5A2TKGA', ip: '192.168.30.102', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '11.0.14'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 113.0, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20230504192738, moz:geckodriverVersion: 0.33.0, moz:headless: false, moz:platformVersion: 10.0, moz:processID: 7972, moz:profile: C:\Users\DELL\AppData\Local..., moz:shutdownTimeout: 60000, moz:useNonSpecCompliantPointerOrigin: false, moz:webdriverClick: true, moz:windowless: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify}
Session ID: bae7f325-645a-4e3c-8547-61e259b8bf7b
[2023-05-15 01:12:49,209] Pre-condition - Step 01: Click to 'Login' link
[2023-05-15 01:12:50,258] OS name = windows 10
[2023-05-15 01:12:50,258] Driver instance name = firefoxdriver: firefox on windows (382392b1-f10a-407b-87e7-0022cc8fbe5c)
[2023-05-15 01:12:50,272] Tried to run command without establishing a connection
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'DESKTOP-5A2TKGA', ip: '192.168.30.102', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '11.0.14'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 113.0, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20230504192738, moz:geckodriverVersion: 0.33.0, moz:headless: false, moz:platformVersion: 10.0, moz:processID: 7916, moz:profile: C:\Users\DELL\AppData\Local..., moz:shutdownTimeout: 60000, moz:useNonSpecCompliantPointerOrigin: false, moz:webdriverClick: true, moz:windowless: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify}
Session ID: 382392b1-f10a-407b-87e7-0022cc8fbe5c
[2023-05-15 01:13:22,687] Register_01 - Step 01: Click to 'Register' link
[2023-05-15 01:13:23,253] Register_01 - Step 02: Click to 'Register' button
[2023-05-15 01:13:23,943] Register - Step 03: Verify error message at FirstName textbox is displayed
[2023-05-15 01:14:04,580] Register_02 - Step 01: Click to Register link
[2023-05-15 01:14:05,409] Register_02 - Step 02: Enter to FirstName textbox with value automation
[2023-05-15 01:14:05,547] Register_02 - Step 03: Enter to LastName textbox with value FC
[2023-05-15 01:14:05,655] Register_02 - Step 04: Enter to Invalid Email textbox with value abc@123
[2023-05-15 01:14:05,764] Register_02 - Step 05: Enter to Password textbox with value abc1234
[2023-05-15 01:14:05,858] Register_02 - Step 06: Enter to Confirm Password textbox with value abc1234
[2023-05-15 01:14:05,948] Register_02 - Step 06: Click to 'Register' button
[2023-05-15 01:14:06,643] Register_02 - Step 05: Verify error message at Email textbox is displayed
[2023-05-15 01:14:06,711]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:14:06,715] Register_03 - Step 01: Navigate to 'Register' Page
[2023-05-15 01:14:07,489] Register_03 - Step 02: Enter to Firstname textbox with value is'automation'
[2023-05-15 01:14:07,582] Register_03 - Step 03: Enter to Lastname textbox with value is'FC'
[2023-05-15 01:14:07,659] Register_03 - Step 04: Enter to Email textbox with value is'abc7785@gmail.com'
[2023-05-15 01:14:07,760] Register_03 - Step 05: Enter to Password textbox with value is'abc1234'
[2023-05-15 01:14:07,859] Register_03 - Step 06: Enter to ConfirmPassword textbox with value is'abc1234'
[2023-05-15 01:14:07,955] Register_03 - Step 07: Click to 'Register' button
[2023-05-15 01:14:08,988] Register_03 - Step 08: Verify Register success message is displayed
[2023-05-15 01:14:09,072]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:14:09,076] Register_04 - Step 01: Navigate to 'Register' Page
[2023-05-15 01:14:09,855] Register_04 - Step 02: Enter to FirstName textbox with value automation
[2023-05-15 01:14:10,360] Register_04 - Step 03: Enter to LastName textbox with value FC
[2023-05-15 01:14:10,449] Register_04 - Step 04: Enter to Existing  Email textbox with value abc7785@gmail.com
[2023-05-15 01:14:10,579] Register_04 - Step 05: Enter to Password textbox with value abc1234
[2023-05-15 01:14:10,660] Register_04 - Step 06: Enter to Confirm Password textbox with value abc1234
[2023-05-15 01:14:10,751] Register_04 - Step 06: Click to 'Register' button
[2023-05-15 01:14:11,512] Register_04 - Step 05: Verify error existing Email message is displayed
[2023-05-15 01:14:11,583]  -------------------------- PASSED -------------------------- 
[2023-05-15 01:14:11,587] Register_05 - Step 01: Navigate to 'Register' Page
[2023-05-15 01:14:12,378] Register_05 - Step 02: Enter to FirstName textbox with value automation
[2023-05-15 01:14:12,474] Register_05 - Step 03: Enter to LastName textbox with value FC
[2023-05-15 01:14:12,571] Register_05 - Step 04: Enter to Existing  Email textbox with value abc7785@gmail.com
[2023-05-15 01:14:12,666] Register_05 - Step 05: Enter to Password textbox with value 1234
